Email;Event;EyeCenter0X;EyeCenter0Y;EyeCenter0Z;EyeCenter1X;EyeCenter1Y;EyeCenter1Z;Framecount;GazeConfidence;GazeDistance;GazeNormal0X;GazeNormal0Y;GazeNormal0Z;GazeNormal1X;GazeNormal1Y;GazeNormal1Z;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;LocalGazeDirectionX;LocalGazeDirectionY;LocalGazeDirectionZ;PupilTime;PupilTimeSample;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;Timestamp;UnityToPupilTimeOffset;ViewportLowerLeftX;ViewportLowerLeftY;ViewportLowerLeftZ;ViewportLowerMiddleX;ViewportLowerMiddleY;ViewportLowerMiddleZ;ViewportLowerRightX;ViewportLowerRightY;ViewportLowerRightZ;ViewportUpperLeftX;ViewportUpperLeftY;ViewportUpperLeftZ;ViewportUpperMiddleX;ViewportUpperMiddleY;ViewportUpperMiddleZ;ViewportUpperRightX;ViewportUpperRightY;ViewportUpperRightZ;WorldGazeDirectionX;WorldGazeDirectionY;WorldGazeDirectionZ;WorldGazeHitObjectIsMole;WorldGazeHitObjectIsWall;WorldGazeHitObjectMoleID;WorldGazeHitObjectName;WorldGazeHitPositionX;WorldGazeHitPositionY;WorldGazeHitPositionZ;WorldGazeOriginX;WorldGazeOriginY;WorldGazeOriginZ
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7689;0.8143;0.0874;0.1606;-0.8400;0.5182;0.7138;0.3285;0.6185;0.0160;1.2129;-0.2094;352.6279;8.9277;0.6640;0.0642;0.0234;0.0034;0.0000;0.0000;0.0002;-0.2748;0.8900;0.2435;327.5658;337.0171;17.6453;0.0192;0.0166;0.0002;0.5864;-0.3528;0.7291;270286.030711;270285.9389775;0.0070;0.0017;0.0000;1.0298;3.8748;6.3574;0.0000;0.0000;0.0000;0.0002;0.0002;0.0000;0.2752;1.1196;0.2858;318.1379;352.9451;7.7635;0.0490;0.0372;0.1032;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:53.8375;270113.136469653;-1.7260;0.0496;4.5924;0.7734;-1.5470;3.8587;3.3810;0.3215;3.6841;-2.4680;3.3726;4.9974;0.9194;5.7841;5.1507;3.3705;3.3945;3.8181;0.7024;-0.2496;0.6666;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0160;1.2129;-0.2094
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7690;0.8003;0.0972;0.1597;-0.8393;0.5196;0.6780;0.3211;0.6613;0.0162;1.2129;-0.2093;352.6487;8.9366;0.6455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.2750;0.8899;0.2435;327.5823;336.9980;17.6864;0.0000;0.0000;0.0000;0.5485;-0.3541;0.7575;270286.098511;270285.957119;0.0000;0.0003;0.0001;1.0341;3.8711;6.3577;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2752;1.1193;0.2857;318.1780;352.9056;7.8062;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:53.9055;270113.136469653;-1.7257;0.0488;4.5924;0.7730;-1.5485;3.8579;3.3812;0.3191;3.6836;-2.4664;3.3719;4.9985;0.9219;5.7821;5.1522;3.3720;3.3920;3.8185;0.6693;-0.2481;0.7003;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0162;1.2129;-0.2093
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7691;0.8855;0.0849;0.1522;-0.9384;-0.3102;0.7460;0.2899;0.5995;0.0167;1.2127;-0.2091;352.7619;9.1593;0.6116;0.1132;0.2227;0.0339;0.0001;0.0001;0.0000;-0.2749;0.8899;0.2435;327.5519;337.0449;17.6644;0.0305;0.0469;0.0220;0.8189;-0.5443;0.1820;270286.141292;270286.061855;0.0012;0.0066;0.0010;1.0329;3.8645;6.3587;0.0000;0.0000;0.0000;0.0009;0.0021;0.0002;0.2743;1.1173;0.2859;318.6335;352.3345;8.4111;0.4555;0.5712;0.6049;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:53.9486;270113.136469653;-1.7080;0.0412;4.5970;0.7865;-1.5570;3.8500;3.3957;0.3086;3.6692;-2.4442;3.3643;5.0121;0.9468;5.7711;5.1574;3.3897;3.3814;3.8099;0.8536;-0.5083;0.1135;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0167;1.2127;-0.2091
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7692;0.9514;0.0866;0.1522;-0.9384;-0.3102;0.7463;0.2815;0.6032;0.0168;1.2126;-0.2090;352.7968;9.2521;0.6165;0.0349;0.0928;0.0049;0.0003;0.0001;0.0000;-0.2752;0.8900;0.2435;327.5869;336.9550;17.6792;0.0350;0.0899;0.0148;0.8137;-0.5505;0.1868;270286.177223;270286.066369;0.0168;0.0323;0.0054;1.0161;3.8322;6.3640;0.0000;0.0000;0.0000;0.0009;0.0018;0.0004;0.2734;1.1155;0.2863;319.0401;351.9600;8.6439;0.4066;0.3745;0.2327;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:53.9846;270113.136469653;-1.7001;0.0382;4.5991;0.7932;-1.5596;3.8471;3.4021;0.3061;3.6632;-2.4355;3.3610;5.0175;0.9557;5.7677;5.1587;3.3964;3.3788;3.8058;0.8496;-0.5140;0.1182;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0168;1.2126;-0.2090
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7693;0.9287;0.0884;0.1607;-0.9363;-0.3124;0.7684;0.2335;0.5958;0.0169;1.2126;-0.2089;352.8357;9.3096;0.6062;0.0389;0.0575;0.0102;0.0002;0.0002;0.0000;-0.2754;0.8898;0.2434;327.6227;336.8483;17.7750;0.0358;0.1068;0.0958;0.8060;-0.5664;0.1716;270286.20986;270286.1326785;0.0035;0.0179;0.1147;1.0126;3.8501;6.4787;0.0000;0.0000;0.0000;0.0014;0.0024;0.0007;0.2720;1.1130;0.2870;319.6158;351.2800;9.1549;0.5757;0.6800;0.5111;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.0166;270113.136469653;-1.6956;0.0355;4.6001;0.7965;-1.5625;3.8446;3.4057;0.3026;3.6594;-2.4297;3.3582;5.0213;0.9624;5.7639;5.1608;3.4010;3.3751;3.8039;0.8401;-0.5321;0.1053;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0169;1.2126;-0.2089
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7694;0.8885;0.0889;0.1609;-0.9358;-0.3138;0.7707;0.2264;0.5957;0.0170;1.2123;-0.2089;352.8725;9.3637;0.6132;0.0368;0.0541;0.0070;0.0001;0.0002;0.0003;-0.2753;0.8900;0.2431;327.5172;336.9315;17.7310;0.1054;0.0833;0.0440;0.8042;-0.5696;0.1700;270286.239027;270286.1461585;0.0250;0.0404;0.0007;0.9876;3.8097;6.4794;0.0000;0.0000;0.0000;0.0004;0.0018;0.0003;0.2717;1.1112;0.2874;319.8279;351.2856;9.1938;0.2121;0.0056;0.0389;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.0466;270113.136469653;-1.6909;0.0321;4.6010;0.8005;-1.5653;3.8421;3.4096;0.2999;3.6556;-2.4246;3.3546;5.0251;0.9676;5.7602;5.1629;3.4049;3.3723;3.8022;0.8382;-0.5355;0.1033;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0170;1.2123;-0.2089
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7695;0.8206;0.0882;0.1672;-0.9321;-0.3212;0.7795;0.2164;0.5878;0.0170;1.2123;-0.2089;352.9199;9.4182;0.6118;0.0475;0.0545;0.0014;0.0002;0.0001;0.0001;-0.2750;0.8899;0.2432;327.5339;336.9809;17.7466;0.0167;0.0494;0.0157;0.8093;-0.5669;0.1536;270286.269147;270286.1778765;0.0066;0.0321;0.0014;0.9811;3.7776;6.4807;0.0000;0.0000;0.0000;0.0001;0.0028;0.0009;0.2717;1.1084;0.2882;320.2711;351.3517;9.1324;0.4432;0.0661;0.0614;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.0756;270113.136469653;-1.6865;0.0284;4.6017;0.8039;-1.5688;3.8392;3.4131;0.2962;3.6516;-2.4192;3.3507;5.0292;0.9734;5.7557;5.1657;3.4091;3.3686;3.8007;0.8406;-0.5350;0.0848;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0170;1.2123;-0.2089
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7696;0.7638;0.0880;0.1617;-0.9240;-0.3465;0.7837;0.2019;0.5874;0.0169;1.2124;-0.2089;352.9098;9.4312;0.6665;0.0102;0.0130;0.0547;0.0001;0.0003;0.0001;-0.2749;0.8896;0.2433;327.6276;336.9799;17.7742;0.0937;0.0011;0.0275;0.8098;-0.5715;0.1324;270286.334862;270286.2380825;0.0009;0.0485;0.0020;0.9820;3.7291;6.4828;0.0000;0.0000;0.0000;0.0005;0.0043;0.0018;0.2713;1.1041;0.2900;321.3044;351.0821;9.4581;1.0333;0.2696;0.3258;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.1416;270113.136469653;-1.6837;0.0269;4.6023;0.8079;-1.5679;3.8389;3.4153;0.2996;3.6505;-2.4196;3.3485;5.0300;0.9708;5.7568;5.1653;3.4083;3.3719;3.7995;0.8383;-0.5414;0.0642;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0169;1.2124;-0.2089
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7697;0.7967;0.0854;0.1655;-0.9197;-0.3561;0.8059;0.1671;0.5680;0.0167;1.2122;-0.2089;352.9865;9.4705;0.6797;0.0767;0.0393;0.0132;0.0002;0.0005;0.0001;-0.2747;0.8891;0.2432;327.5860;337.0369;17.7462;0.0417;0.0570;0.0279;0.8117;-0.5754;0.1003;270286.366444;270286.2862385;0.0074;0.0833;0.0067;0.9745;3.6457;6.4894;0.0000;0.0000;0.0000;0.0008;0.0145;0.0066;0.2721;1.0897;0.2966;323.8419;351.1199;8.8192;2.5376;0.0378;0.6390;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.1726;270113.136469653;-1.6805;0.0202;4.6019;0.8106;-1.5736;3.8346;3.4178;0.2942;3.6468;-2.4161;3.3412;5.0346;0.9744;5.7493;5.1708;3.4110;3.3663;3.8000;0.8351;-0.5493;0.0316;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0167;1.2122;-0.2089
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7698;0.7967;0.0854;0.1655;-0.9197;-0.3561;0.8059;0.1671;0.5680;0.0165;1.2118;-0.2088;353.1511;9.5291;0.7419;0.1646;0.0586;0.0623;0.0002;0.0004;0.0000;-0.2749;0.8887;0.2432;327.6495;337.0306;17.8094;0.0635;0.0063;0.0631;0.8117;-0.5754;0.1003;270286.393606;270286.2862385;0.0020;0.3044;0.1637;0.9725;3.3413;6.3257;0.0000;0.0000;0.0000;0.0015;0.0123;0.0050;0.2736;1.0774;0.3016;326.2803;351.7173;8.4052;2.4384;0.5974;0.4139;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.2006;270113.136469653;-1.6745;0.0044;4.6003;0.8167;-1.5856;3.8253;3.4226;0.2843;3.6401;-2.4115;3.3236;5.0439;0.9778;5.7333;5.1833;3.4141;3.3559;3.8026;0.8354;-0.5489;0.0290;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0165;1.2118;-0.2088
test@gmail.com;Sample;0.0322;0.0040;-0.0164;-0.0377;-0.0066;0.0132;7699;0.8831;0.0820;0.1542;-0.9207;-0.3585;0.8127;0.1586;0.5607;0.0162;1.2115;-0.2087;353.3270;9.5410;0.8110;0.1760;0.0119;0.0691;0.0002;0.0003;0.0001;-0.2750;0.8885;0.2433;327.7341;336.9529;17.8982;0.0846;0.0777;0.0888;0.8110;-0.5785;0.0875;270286.423024;270286.295049;0.0300;0.2027;0.0134;1.0026;3.1387;6.3391;0.0000;0.0000;0.0000;0.0015;0.0139;0.0054;0.2751;1.0635;0.3070;329.2978;352.2885;8.1395;3.0175;0.5711;0.2657;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.2296;270113.136469653;-1.6722;-0.0126;4.5971;0.8197;-1.5984;3.8161;3.4243;0.2738;3.6361;-2.4113;3.3046;5.0516;0.9764;5.7161;5.1977;3.4138;3.3449;3.8085;0.8331;-0.5530;0.0149;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0162;1.2115;-0.2087
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0377;-0.0066;0.0132;7700;0.7929;0.0735;0.1415;-0.9136;-0.3812;0.8513;0.1072;0.5136;0.0157;1.2107;-0.2084;353.7000;9.5497;0.8999;0.3730;0.0086;0.0889;0.0004;0.0003;0.0001;-0.2754;0.8882;0.2432;327.7247;336.8466;18.0037;0.0094;0.1063;0.1056;0.8171;-0.5764;0.0126;270286.454558;270286.3629215;0.0310;0.2327;0.0161;1.0336;2.9060;6.3552;0.0000;0.0000;0.0000;0.0024;0.0187;0.0066;0.2775;1.0448;0.3135;332.7408;353.3356;7.1605;3.4431;1.0472;0.9791;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.2616;270113.136469653;-1.6707;-0.0462;4.5897;0.8218;-1.6257;3.7973;3.4254;0.2488;3.6289;-2.4110;3.2676;5.0665;0.9756;5.6796;5.2276;3.4137;3.3187;3.8218;0.8269;-0.5587;-0.0637;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0157;1.2107;-0.2084
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0377;-0.0066;0.0132;7701;0.7929;0.0735;0.1415;-0.9136;-0.3812;0.8513;0.1072;0.5136;0.0150;1.2098;-0.2079;354.1237;9.4886;1.0498;0.4237;0.0610;0.1499;0.0002;0.0002;0.0003;-0.2757;0.8880;0.2429;327.6647;336.7624;18.0884;0.0601;0.0843;0.0847;0.8171;-0.5764;0.0126;270286.479021;270286.3629215;0.0642;0.2765;0.1514;1.0978;2.6295;6.5066;0.0000;0.0000;0.0000;0.0015;0.0197;0.0054;0.2791;1.0251;0.3190;336.1471;353.9961;4.8105;3.4063;0.6605;2.3500;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.2856;270113.136469653;-1.6735;-0.0864;4.5790;0.8217;-1.6563;3.7764;3.4230;0.2229;3.6246;-2.4187;3.2226;5.0809;0.9646;5.6378;5.2633;3.4069;3.2912;3.8412;0.8277;-0.5571;-0.0674;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0150;1.2098;-0.2079
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;7702;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0143;1.2093;-0.2073;354.3159;9.3954;1.1054;0.1921;0.0933;0.0556;0.0001;0.0003;0.0000;-0.2757;0.8876;0.2429;327.6811;336.7617;18.0444;0.0164;0.0006;0.0440;NULL;NULL;NULL;NULL;NULL;0.0279;0.3349;0.0009;1.1256;2.2946;6.5074;0.0000;0.0000;0.0000;0.0001;0.0163;0.0036;0.2790;1.0089;0.3225;338.8032;354.0584;3.6437;2.6561;0.0623;1.1668;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.3126;NULL;-1.6809;-0.1041;4.5725;0.8161;-1.6703;3.7683;3.4169;0.2105;3.6269;-2.4282;3.2029;5.0847;0.9538;5.6188;5.2806;3.3993;3.2780;3.8541;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;7703;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0135;1.2092;-0.2061;354.3842;9.1353;1.1770;0.0683;0.2601;0.0716;0.0000;0.0007;0.0003;-0.2758;0.8869;0.2432;327.8061;336.7844;18.0448;0.1250;0.0226;0.0004;NULL;NULL;NULL;NULL;NULL;0.0229;0.3069;0.1559;1.1027;1.9876;6.3516;0.0000;0.0000;0.0000;0.0011;0.0189;0.0028;0.2779;0.9899;0.3253;341.6565;353.7561;3.2500;2.8533;0.3024;0.3937;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.3416;NULL;-1.7015;-0.1126;4.5643;0.8007;-1.6750;3.7690;3.4001;0.2086;3.6417;-2.4545;3.1930;5.0778;0.9242;5.6121;5.2919;3.3783;3.2758;3.8731;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;7704;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0131;1.2094;-0.2053;354.3785;8.8984;1.3191;0.0057;0.2369;0.1421;0.0002;0.0008;0.0003;-0.2756;0.8861;0.2435;327.8790;336.8672;17.9208;0.0728;0.0828;0.1240;NULL;NULL;NULL;NULL;NULL;0.0199;0.3162;0.0004;1.0828;1.6715;6.3520;0.0000;0.0000;0.0000;0.0009;0.0173;0.0025;0.2770;0.9727;0.3279;344.1293;353.6307;2.6689;2.4728;0.1254;0.5811;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.3706;NULL;-1.7171;-0.1180;4.5581;0.7919;-1.6741;3.7721;3.3872;0.2160;3.6555;-2.4802;3.1855;5.0695;0.8915;5.6128;5.2975;3.3569;3.2830;3.8876;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0377;-0.0066;0.0132;7705;0.9950;0.3251;0.2021;-0.8895;-0.4099;0.5286;0.5069;0.6809;0.0128;1.2093;-0.2042;354.5515;8.6836;1.4630;0.1730;0.2148;0.1438;0.0006;0.0008;0.0004;-0.2749;0.8853;0.2439;327.9259;337.0905;17.6903;0.0469;0.2233;0.2306;0.8423;-0.4447;0.3046;270286.596005;270286.4491505;0.0033;0.2762;0.1542;1.0861;1.3952;6.5062;0.0000;0.0000;0.0000;0.0002;0.0142;0.0020;0.2768;0.9585;0.3299;346.0160;354.0126;2.0704;1.8867;0.3819;0.5985;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.4036;270113.136469653;-1.7314;-0.1376;4.5485;0.7835;-1.6860;3.7661;3.3753;0.2096;3.6650;-2.5030;3.1626;5.0684;0.8631;5.5959;5.3164;3.3381;3.2758;3.9073;0.8955;-0.3922;0.2106;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0128;1.2093;-0.2042
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0377;-0.0066;0.0132;7706;0.9882;0.2695;0.1976;-0.9469;-0.2538;0.3449;0.2165;0.9133;0.0128;1.2091;-0.2034;354.8092;8.6575;1.4388;0.2577;0.0261;0.0242;0.0005;0.0005;0.0005;-0.2744;0.8849;0.2444;328.0715;337.2462;17.6215;0.1456;0.1556;0.0688;0.4925;-0.6409;0.5887;270286.632076;270286.544381;0.0036;0.2452;0.0023;1.0825;1.1501;6.5038;0.0000;0.0000;0.0000;0.0004;0.0149;0.0017;0.2765;0.9436;0.3316;347.8448;354.1860;2.6968;1.8287;0.1735;0.6265;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.4386;270113.136469653;-1.7352;-0.1567;4.5426;0.7784;-1.7044;3.7546;3.3723;0.1888;3.6630;-2.5034;3.1421;5.0765;0.8652;5.5706;5.3368;3.3383;3.2540;3.9188;0.5995;-0.5725;0.5593;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0128;1.2091;-0.2034
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0377;-0.0066;0.0132;7707;0.9882;0.1727;0.1976;-0.9469;-0.2538;0.2624;0.1486;0.9534;0.0131;1.2089;-0.2027;355.0142;8.7255;1.4130;0.2050;0.0680;0.0258;0.0001;0.0002;0.0003;-0.2743;0.8847;0.2447;328.1014;337.2623;17.6173;0.0300;0.0162;0.0042;0.4123;-0.6771;0.6095;270286.65889;270286.5488555;0.0259;0.2534;0.1455;1.0566;0.8967;6.3583;0.0000;0.0000;0.0000;0.0009;0.0133;0.0012;0.2756;0.9303;0.3328;349.5686;354.2687;1.8739;1.7238;0.0827;0.8229;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.4656;270113.136469653;-1.7309;-0.1716;4.5405;0.7803;-1.7191;3.7443;3.3760;0.1719;3.6563;-2.4953;3.1260;5.0868;0.8760;5.5503;5.3517;3.3453;3.2362;3.9227;0.5248;-0.6113;0.5924;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0131;1.2089;-0.2027
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0377;-0.0066;0.0132;7708;0.8642;0.2223;0.2404;-0.9697;-0.0427;0.2506;0.0640;0.9660;0.0132;1.2087;-0.2023;355.1119;8.7764;1.4102;0.0977;0.0508;0.0027;0.0002;0.0002;0.0001;-0.2745;0.8849;0.2446;328.0269;337.2109;17.6852;0.0745;0.0514;0.0679;0.3646;-0.6451;0.6715;270286.687458;270286.5918925;0.0182;0.2199;0.0153;1.0383;0.6768;6.3431;0.0000;0.0000;0.0000;0.0007;0.0106;0.0009;0.2749;0.9197;0.3337;350.9705;354.4190;1.5809;1.4019;0.1503;0.2930;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.4936;270113.136469653;-1.7270;-0.1792;4.5401;0.7830;-1.7261;3.7391;3.3792;0.1643;3.6520;-2.4899;3.1177;5.0926;0.8824;5.5405;5.3586;3.3497;3.2281;3.9236;0.4863;-0.5764;0.6567;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0132;1.2087;-0.2023
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0375;-0.0065;0.0133;7709;0.9686;0.6724;0.2097;-0.9750;0.0735;0.3215;0.1516;0.9347;0.0133;1.2086;-0.2018;355.1798;8.8637;1.4117;0.0679;0.0874;0.0015;0.0003;0.0001;0.0003;-0.2748;0.8850;0.2443;327.9742;337.0964;17.8162;0.0528;0.1146;0.1310;0.3810;-0.5825;0.7180;270286.72042;270286.621745;0.0143;0.1765;0.0123;1.0240;0.5003;6.3307;0.0000;0.0000;0.0000;0.0006;0.0092;0.0005;0.2743;0.9104;0.3341;352.1817;354.4374;1.9643;1.2112;0.0183;0.3834;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.5266;270113.136469653;-1.7199;-0.1847;4.5416;0.7887;-1.7310;3.7349;3.3851;0.1590;3.6461;-2.4813;3.1117;5.0992;0.8917;5.5337;5.3628;3.3564;3.2225;3.9213;0.5082;-0.5106;0.6936;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0133;1.2086;-0.2018
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0375;-0.0065;0.0133;7710;0.9577;1.1388;0.1745;-0.8886;0.4242;0.3019;0.1394;0.9431;0.0134;1.2085;-0.2013;355.2617;8.8395;1.5498;0.0820;0.0242;0.1381;0.0002;0.0001;0.0001;-0.2750;0.8851;0.2444;327.9564;336.9613;17.8746;0.0178;0.1351;0.0585;0.2902;-0.4614;0.8384;270286.751949;270286.666459;0.0123;0.1524;0.0109;1.0117;0.3479;6.3199;0.0000;0.0000;0.0000;0.0006;0.0082;0.0001;0.2737;0.9023;0.3340;353.0971;354.5879;1.4775;0.9154;0.1505;0.4869;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.5586;270113.136469653;-1.7178;-0.1969;4.5392;0.7943;-1.7364;3.7304;3.3866;0.1594;3.6455;-2.4865;3.0968;5.1025;0.8813;5.5256;5.3712;3.3513;3.2223;3.9262;0.4331;-0.3825;0.8161;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0134;1.2085;-0.2013
test@gmail.com;Sample;0.0322;0.0039;-0.0165;-0.0375;-0.0065;0.0133;7711;0.9577;1.1388;0.1745;-0.8886;0.4242;0.3019;0.1394;0.9431;0.0134;1.2085;-0.2009;355.3377;8.8013;1.5510;0.0760;0.0382;0.0012;0.0002;0.0004;0.0003;-0.2751;0.8847;0.2447;328.0139;336.9421;17.8683;0.0575;0.0192;0.0064;0.2902;-0.4614;0.8384;270286.775039;270286.666459;0.0086;0.1533;0.1663;1.0204;0.1946;6.4861;0.0000;0.0000;0.0000;0.0003;0.0066;0.0006;0.2734;0.8957;0.3334;353.9577;354.7868;0.2991;0.8607;0.1989;1.1784;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:54.5816;270113.136469653;-1.7213;-0.2029;4.5366;0.7911;-1.7417;3.7274;3.3837;0.1537;3.6467;-2.4897;3.0903;5.1037;0.8783;5.5181;5.3778;3.3489;3.2162;3.9314;0.4325;-0.3837;0.8159;NULL;TRUE;-1;Wall Manager;5.6171;3.7134;6.6306;0.0134;1.2085;-0.2009
